source,productid,mobilename,userid,review,rating,reviewdate,sentiment,_review_cleaned
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",Urmila,...Battery backup poor camera quality worst mobile battery charging takes more hour's in a single day order recieved of new phone,,2025-08-12,Negative,
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",Himanshu Kashyap,"...All good in this price range,camera, performance, battery, charging all good .",,2024-11-12,Positive,
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",Amir  Arfeen,...Lovely pic ord batye,,2025-10-07,Positive,
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",Nirgun Kumar,...Very nice pics,,2025-02-12,Positive,
flipkart,d6ddbcefce040,"realme C61 (Marble Black, 64 GB)",Bijay kumar,"...Comfortable range and quality,deliver fast and satisfactory, Connectivity Features",,2025-10-08,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",shashank mhatre,...Bad camera Quality.  I m using Poco M5 .It have 2x better camera quality than M7.Design is just ok.Average quality phone,,2025-07-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",DHANJIT RAJBANGSHI,...Otherwise good but camera quality very poor condition... But ok,,2025-07-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Deepak Kumar,...Display 45Battery 45Parformance 3.55Camera 35Overall good phone i satisfy ,,2025-10-09,Neutral,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Bharati Kundu,"...Poco M7 5G Mobile very nice, camera and other features very good",,2025-04-12,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Ashok Saini,"...Camera quality, video graphics, poor",,2025-10-02,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Vikram Singh,...Do not buy this phone if you looking for a good camera.,,2025-05-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Flipkart Customer,...Superb phone.good camera.Fastest delivery by flipkart. Courier delivery,,2025-09-12,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Anandhan Thangavel,"...Very worst mobile in my life, ever used.very bad camera...",,2025-07-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Manjunath Reddy,...Camera is very bad,,2025-07-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",PHUIHSARAI REANG,...Overall good but am not satisfied with the mobile camera design.,,2025-04-12,Neutral,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Sandeep  Sharma,...Camera not good,,2025-08-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Flipkart Customer,...Good camera,,2025-04-12,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Vishan Sahu,...Camra is averageEverything is god,,2025-10-03,Neutral,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Flipkart Customer,...Poor quality camera,,2025-06-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Flipkart Customer,...VERY VERY VERY GOOD QUALITY PRODUCT CAMERA ALSO GOODVERY BEST MOBILE,,2025-07-12,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Flipkart Customer,...Good but camera not a god,,2025-05-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",SANTOSH CHAURASIA,"...not ideal for gaming, and heavy task camera quality is very bad for 10k value.",,2025-09-12,Negative,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Mohan Babu,...Nice phone good loocking camara is good,,2025-04-12,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Barani Jeyaseelan,...Budget friendlyGood camera performanceApps launching also good after increasing,,2025-09-18,Positive,
flipkart,5a4e9a881d94a,"POCO M7 5G (Mint Green, 128 GB)",Ramesh  Iyer,...average in day lightBattery drains fastPicture quality is just ok okSound quality is averageToo much pre installed,,2025-04-12,Neutral,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Shivashanker,...Selfie camera is worst unable to manage the brightness and clarity video is worst just like low range phones camera.,,2025-09-30,Negative,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Stebin C ullas,"...The camera is a standout feature, capturing stunning images with great detail and color accuracy.",,2025-09-12,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Munmun  Kundu,...Camera could be better and telescopic camera should be included and ultra wide camera should be more,,2025-09-27,Neutral,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Raj Kumar Sahni,...Realme P4 pro mobile very niceCamera Best quality imagesCalling clear voiceBattery performance,,2025-10-05,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Samanwayee Jana,...The best part is the camera both font and back gives you a decent clear picture in day and night.,,2025-10-01,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Chandra Prakash  Singh,"...Camera quality is awesomeGaming experience is awesomeDesign, performance",,2025-09-30,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Nitin .,...1. Camera is stunning.2. Performance is amazing as the phone doesn't,,2025-09-28,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Flipkart Customer,...I didn't like the camera performance.SELF is best but not good for the REAR camera,,2025-09-12,Negative,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Rahul Raj,"...An useless ultrawide lens, so at least improve the quality of 2X, in replacement of telephotoperiscope camera.",,2025-10-03,Negative,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Aviraj,...it s Dual 50MP Dual 4K camera makes my dog pictures look alive and detailed.,,2025-09-12,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Kalpesh  Bhojaviya,...Mobile phone is good but the camera is decent,,2025-09-28,Neutral,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Rahul Chandrawanshi,...Poor camera quality and balance perpor,,2025-10-04,Negative,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Brijesh,...Camera quality  especially in daylight  is superb  sharp images  natural colors  and great depth.,,2025-09-12,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Saurabh  Joshi,"...Camera are great too, good photos with 50 mp ois and front camera.",,2025-10-11,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Dipankar Das,...Its feels like 12 mp camera Hope future updates makes good camera qualit,,2025-09-28,Neutral,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Flipkart Customer,...Camera is 4.2 5Battery performance is too good 55Display,,2025-09-12,Neutral,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Lakhavath Harikrishna,...I love vibrant mode day time is very good with ai features camera ,,2025-09-12,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",B.V. Kumar,...looking good. Display is crisp and clear.Camera is awesome.Performance is very smooth. Battery backup,,2025-09-27,Positive,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Arun Prasath,...Display and Performance is good.But camera is average quality.,,2025-09-27,Neutral,
flipkart,e41a54752cc21,"realme P4 Pro 5G (Midnight Ivy, 128 GB)",Namita Tripathi,...Every things good about this phone except1) one camera is fake.,,2025-09-12,Negative,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Karthik Dhulipala,...Pros:-Camera is good but not that much great it's ok-ish details feels like little bit clumsy.,,2025-06-12,Neutral,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Flipkart Customer,...Motorola edge 60 Fusion 5G was a awesome smartphone This phone  camera was really good ,,2025-09-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",sandeep e,...Camera was assumed and with Sony and the dimensity 7400 was rocked !!!,,2025-05-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Ravi Shankar Bhardwaj,"...lot of improvements are clearly visibleCamera quality, Ai featuresBody ,colourAnd also it's more handy now",,2025-06-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Subrata Das,...Camera - 4.55 ( back camer)45 ( front camera)Display,,2025-10-03,Neutral,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Emdadul Haque,...1.Camera Quality of the phone is phenomenal beautiful picture 552.,,2025-09-18,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",mayank parmar,...I think there is backlash in front camera quality then fusion 50. Fusion 50 front camera photo quality is far better than 60 fusion.,,2025-05-12,Negative,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Jangala Pawan,...Camera quality -4.55Battery -45Display quality -55Performance,,2025-05-12,Neutral,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Shyam Singh Solanki,...Nice camera quality and offers best AI experience in the segment .,,2025-09-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",yaswanth surya,...Not good camera very bad camera quality like 10k mobile.,,2025-05-12,Negative,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Manoj Bind,"...battery is good, 8 hours continuous play.Camera output is strange and little non realistic.It gives some AI processed image every time",,2025-09-26,Negative,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Pramod  Singh,...Everything is good about this phone expect my experience with the camera Quality is not up to the mark .,,2025-10-07,Negative,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Pranav Dixit,"...Minimum ISO level in Pro mode is 100 only, I was expecting 50. It has dual camera setup in back.",,2025-09-12,Neutral,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Flipkart Customer,"...Phenomenal purchase ,Camera quality is bestBattery is humungousWater resistant ip68",,2025-05-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Lucky Khan,...Beautiful MobileCamera Quality AwsmmBattery Backup Very Good,,2025-05-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Sumit Kumar,...The camera quality is superb... performance i,,2025-09-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",NIKHIL PAL,...Decent phone in this segment with a very good camera quality.,,2025-09-28,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Amar Ghosh,"...The phone is very good, especially its camera, just wow.",,2025-09-27,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Ashish Kumar,...Camera quality is awesomeOverall ratings 4.85Night vision is ,,2025-06-12,Positive,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Akhil Tudu,"...Camera quality is awesome .. dolby sound , curved display fast charging",,2025-05-12,Positive,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Debo Banerjee,...The device is good and pretty smooth. ... The camera also takes decent pictures in good lighting,,2025-08-12,Positive,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Siva S,"...The 32MP rear camera takes decent photos in good lighting, and the 8MP front camera is fine for selfies.",,2025-09-15,Positive,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Papiya Mallick,...Camera quality is osome.,,2025-07-12,Positive,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Yash  Mathur,...Bad experienceCamera is very poorCamera quality is such bad more than 2 megapixel,,2025-08-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",jasmin ansari,...The camera is not good in this mobile.There is no option of hide app or app lock,,2025-07-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Imran Siddiqui,...Camera kwality ok ok,,2025-06-12,Neutral,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Mysterious Person,...Mobile's camera is not good as my expected and your as your ads,,2025-09-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Flipkart Customer,...Worest audio qualityPoor camera qualityLess settingsNot buy this,,2025-06-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Balaji Bala,...Not worth for money.Very poor camera quality.Audio average.,,2025-10-10,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",ABHISHEK SUTRAWE,...load.Sound or speaker quality is very lowBack side main camera quality is very bad,,2025-10-06,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",সোনার তরী,...This product is soo good but the camera will much do more recovering.,,2025-07-12,Positive,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Flipkart Customer,...Camera quality is n,,2025-09-23,Neutral,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Amal Roy,...Everything is perfect but camera quality is not good,,2025-09-15,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Arun Customer,...camera is flop.I can take better photos in my old phone,,2025-09-16,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Salman Makandar,...Camera quality very bad ,,2025-10-08,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",AMAN  KUMAR,...Camera quality is poor,,2025-07-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Sahera_ Shaik_,...Camera quality is very bad,,2025-07-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Prakash Shaw,...product. And don't believe in the camera.Camera quality is not good,,2025-10-02,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Shifa Nayab,...The camera is not good at all,,2025-10-08,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Sonali,...Camera  quality not good,,2025-08-12,Negative,
flipkart,8096ee52d7013,"POCO C71 (Power Black, 128 GB)",Anonymous,,,,Neutral,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Mrinalini Chhetri,"...Its high-resolution camera delivers sharp, vibrant photos, making it ideal for photography enthusiasts.",,2025-09-14,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Faiz Shaikh,...Awesome mobile appo k13x5gCamera superb quality and clearDual camera recordingDust proof drop test,,2025-09-27,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...The phone is good but the camera quality is not that good,,2025-08-12,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Arpita priyadarshinee,...Camera quality is so average... No satisfied,,2025-09-29,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...I like all the features of the phone but I'm totally disappointed with the camera quality.,,2025-09-27,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Balkrushna Pawar,...Not satisfied with camera quality.,,2025-09-30,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",RAJ KUMAR,...and build quality.It feels great in hand.I didn't find any issue in camera quality.Images are smooth and good.Battery backup,,2025-09-30,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Camera quality is not up to markPerformance is goodBattery back-up is also,,2025-09-19,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Camera quality is the worst..sound not so good....picture quality very,,2025-08-12,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Tarak,...Camera picture quality isvery poor.,,2025-10-02,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Solid 50MP rear camera with good daylight results,,2025-07-12,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Neha Pal,...Everything is nice but camera quality is little bit poor.,,2025-09-28,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Overall phone is good but camera is quite bad....,,2025-10-02,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",vijay prajapati,...Camera quality is very bad I don't like this phone camera,,2025-10-05,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Susmita Riya,...AI camera captures sharp photos with Unblur and Night Mode,,2025-07-12,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sankarsan Pradhan,...Mobile very smooth and camera nice pic,,2025-10-06,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Binaybhusan Sahoo,...Phn Good but camera quality low except other specifications is best,,2025-10-11,Negative,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Monu Krishna,...Camera is good.Sound quality is satisfactory.Battery backup,,2025-09-30,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Soumya Ranjan Hota,...Battery backup is bestCamera awesome Best Smartphone,,2025-10-04,Positive,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Mahendra Chaudhary,...Camera is not upto markPerformance is slow,,2025-10-07,Negative,
